algorithm,topology,n_agents,trial,rounds_to_converge,messages_sent,lqs,graph_diameter,graph_density,election_time_ms
Raft,random,100,15,6,223,0.8301997400779043,2,0.3026,31.959697999980108
Fitness,random,100,16,5,9012,1.0,2,0.3034,134.63680800001043
Bully,random,100,16,100,5050,0.8087418390484569,2,0.3034,31.297970999986546
Random,random,100,16,1,100,0.8250927530630866,2,0.3034,30.428350999983422
HighBattery,random,100,16,2,100,0.9440969844269216,2,0.3034,34.04095999999868
MostConnected,random,100,16,2,3004,1.0,2,0.3034,38.60147299999994
Raft,random,100,16,6,229,0.7116033846477275,2,0.3034,34.589261999997234
Fitness,random,100,17,5,9000,1.0,2,0.303,112.76981399998931
Bully,random,100,17,100,5050,0.850899719566563,2,0.303,31.47801900001923
Random,random,100,17,1,100,0.8571341283769581,2,0.303,26.86069799997881
HighBattery,random,100,17,2,100,0.9233058007979866,2,0.303,32.13133599999196
MostConnected,random,100,17,2,3000,1.0,2,0.303,35.047475999988364
Raft,random,100,17,6,235,0.8172392828691036,2,0.303,36.70064100001014
Fitness,random,100,18,5,8886,1.0,2,0.2992,117.39297200000465
Bully,random,100,18,100,5050,0.93628461312878,2,0.2992,34.514222999973754
Random,random,100,18,1,100,0.8166385839843624,2,0.2992,34.30998500002147
HighBattery,random,100,18,2,100,0.9474815176497641,2,0.2992,35.04138599998896
MostConnected,random,100,18,2,2962,0.9505322607429191,2,0.2992,40.56764000000612
Raft,random,100,18,6,226,0.8312302983561928,2,0.2992,32.75498899998297
Fitness,random,100,19,5,9162,1.0,2,0.3085,125.44090399998709
Bully,random,100,19,100,5050,0.920430064078954,2,0.3085,32.30199000000766
Random,random,100,19,1,100,0.8135474229013495,2,0.3085,33.317909999993844
HighBattery,random,100,19,2,100,1.0,2,0.3085,37.16549499998223
MostConnected,random,100,19,2,3054,0.9101354015630424,2,0.3085,35.33291899998403
Raft,random,100,19,6,228,0.8024990665454271,2,0.3085,35.80835700000762
Fitness,random,100,20,5,8964,1.0,2,0.3018,102.29682400000684
Bully,random,100,20,100,5050,0.9039476032673598,2,0.3018,26.35451999998395
Random,random,100,20,1,100,0.8060142297402676,2,0.3018,24.719450000020515
HighBattery,random,100,20,2,100,0.9565941351474035,2,0.3018,33.882197999986374
MostConnected,random,100,20,2,2988,0.962964547871056,2,0.3018,31.528818999987607
Raft,random,100,20,6,220,0.7887512342671941,2,0.3018,34.1808960000094
Fitness,random,100,21,5,8838,1.0,2,0.2976,110.49479100000781
Bully,random,100,21,100,5050,0.8818643997399874,2,0.2976,29.914713000010806
Random,random,100,21,1,100,0.9287757871441495,2,0.2976,28.89322800001537
HighBattery,random,100,21,2,100,0.9351008975334708,2,0.2976,37.00640400001021
MostConnected,random,100,21,2,2946,1.0,2,0.2976,41.481814000007944
Raft,random,100,21,6,216,0.6744339745261722,2,0.2976,39.11548100001028
Fitness,random,100,22,6,12160,1.0,3,0.3071,138.02363899998227
Bully,random,100,22,100,5050,0.8824645927484798,3,0.3071,33.6297560000105
Random,random,100,22,1,100,0.872333263000472,3,0.3071,38.998584000012215
HighBattery,random,100,22,2,100,0.8597685186037445,3,0.3071,39.33612599999492
MostConnected,random,100,22,2,3040,0.9947079803380219,3,0.3071,39.78442700000073
Raft,random,100,22,6,233,0.8755227479263649,3,0.3071,49.98268899998948
Fitness,random,100,23,5,9018,1.0,2,0.3036,126.7870399999822
Bully,random,100,23,100,5050,0.8154160438925566,2,0.3036,35.91107200000465
Random,random,100,23,1,100,0.8011137436283516,2,0.3036,45.9483809999881
HighBattery,random,100,23,2,100,0.9319738857949267,2,0.3036,45.783329999977695
MostConnected,random,100,23,2,3006,1.0,2,0.3036,37.77932500000247
Raft,random,100,23,6,233,0.9162440492037156,2,0.3036,40.41959899998915
Fitness,random,100,24,6,11888,1.0,3,0.3002,173.06622699999252
Bully,random,100,24,100,5050,0.8115135884725782,3,0.3002,34.895783000024494
Random,random,100,24,1,100,0.8895438872722196,3,0.3002,40.41190999998889
HighBattery,random,100,24,2,100,0.9354634477821736,3,0.3002,38.377706000005674
MostConnected,random,100,24,2,2972,0.964438713408435,3,0.3002,48.1450210000105
Raft,random,100,24,6,229,0.7714603918770847,3,0.3002,37.976152999988244
Fitness,random,100,25,5,8850,1.0,2,0.298,166.84523000000695
Bully,random,100,25,100,5050,0.8802578936072484,2,0.298,37.98183399999289
Random,random,100,25,1,100,0.9532539116114549,2,0.298,38.86419400001273
HighBattery,random,100,25,2,100,0.9404446230808452,2,0.298,37.281409000001986
MostConnected,random,100,25,2,2950,0.9860299360964428,2,0.298,40.136165999996365
Raft,random,100,25,6,231,0.9183340730717372,2,0.298,39.63267899999323
Fitness,random,100,26,6,11568,1.0,3,0.2921,115.6736970000054
Bully,random,100,26,100,5050,0.9089943268976097,3,0.2921,32.49876399999607
Random,random,100,26,1,100,0.7036953716457753,3,0.2921,25.792057000018076
HighBattery,random,100,26,2,100,0.9153995203293146,3,0.2921,26.071872000017038
MostConnected,random,100,26,2,2892,0.9805618030661887,3,0.2921,36.076911000009204
Raft,random,100,26,6,226,0.7908835077159361,3,0.2921,37.48343999998838
Fitness,random,100,27,6,11560,1.0,3,0.2919,111.21495899999445
Bully,random,100,27,100,5050,0.9439247657730795,3,0.2919,24.701628999991954
Random,random,100,27,1,100,0.8280411072560327,3,0.2919,121.05052300000807
HighBattery,random,100,27,2,100,0.8280411072560327,3,0.2919,45.17718500000001
MostConnected,random,100,27,2,2890,1.0,3,0.2919,37.29427999999757
Raft,random,100,27,6,232,0.7916668905967049,3,0.2919,34.10168599998542
Fitness,random,100,28,6,11768,1.0,3,0.2972,116.1355270000115
Bully,random,100,28,100,5050,0.7965411612272846,3,0.2972,30.4503469999986
Random,random,100,28,1,100,0.8854425517892681,3,0.2972,33.94132199997557
HighBattery,random,100,28,2,100,0.8444602784068492,3,0.2972,30.969292000008863
MostConnected,random,100,28,2,2942,0.8854425517892681,3,0.2972,37.67463699998075
Raft,random,100,28,6,225,0.662134857157899,3,0.2972,42.37771499998644
Fitness,random,100,29,6,11728,1.0,3,0.2962,115.42191700002036
Bully,random,100,29,100,5050,0.9566341226883814,3,0.2962,28.876152999998794
Random,random,100,29,1,100,0.8757150229794552,3,0.2962,29.901109000007864
HighBattery,random,100,29,2,100,0.8986048061295144,3,0.2962,27.17991700001221
MostConnected,random,100,29,2,2932,0.9165133719520318,3,0.2962,31.64491999999086
Raft,random,100,29,6,237,0.955339323395988,3,0.2962,36.24839500000121
Fitness,scale_free,100,0,8,2352,1.0,7,0.0396,111.85733700000355
Bully,scale_free,100,0,100,5050,0.6500954560389881,7,0.0396,17.19147399998633
Random,scale_free,100,0,1,100,0.6888596190067717,7,0.0396,21.38331099999391
HighBattery,scale_free,100,0,2,100,0.7689554440798279,7,0.0396,17.57555800000432
MostConnected,scale_free,100,0,2,392,1.0,7,0.0396,19.139170000016748
Raft,scale_free,100,0,6,219,0.8871109790970663,7,0.0396,21.535915000015393
Fitness,scale_free,100,1,8,2352,1.0,6,0.0396,103.58154400000785
Bully,scale_free,100,1,100,5050,0.5646369993033634,6,0.0396,26.412514999975656
Random,scale_free,100,1,1,100,0.615238990575981,6,0.0396,19.701572999991868
HighBattery,scale_free,100,1,2,100,0.6328977457305787,6,0.0396,21.3846080000053
MostConnected,scale_free,100,1,2,392,1.0,6,0.0396,20.35657499999388
Raft,scale_free,100,1,6,213,0.7689484861953833,6,0.0396,20.990089999997963
Fitness,scale_free,100,2,7,1960,1.0,6,0.0396,91.09868499999152
Bully,scale_free,100,2,100,5050,0.7833605684176194,6,0.0396,16.153080999998792
Random,scale_free,100,2,1,100,0.6426619415580859,6,0.0396,14.816937000006192
HighBattery,scale_free,100,2,2,100,0.7590052111021035,6,0.0396,19.635367000006454
MostConnected,scale_free,100,2,2,392,0.9701398583168497,6,0.0396,19.460041000002093
Raft,scale_free,100,2,6,215,0.9872540180473796,6,0.0396,22.96172900000215
Fitness,scale_free,100,3,7,1960,1.0,6,0.0396,102.07279599998742
Bully,scale_free,100,3,100,5050,0.668076127047454,6,0.0396,25.415619999989758
Random,scale_free,100,3,1,100,0.5501779264427374,6,0.0396,21.507984999999508
HighBattery,scale_free,100,3,2,100,0.6663576101594141,6,0.0396,18.883275000007416
MostConnected,scale_free,100,3,2,392,1.0,6,0.0396,20.95078799999328
Raft,scale_free,100,3,6,219,0.8544274947197179,6,0.0396,31.316680000003316
Fitness,scale_free,100,4,7,1960,1.0,5,0.0396,92.44555000000787
Bully,scale_free,100,4,100,5050,0.6540441632163666,5,0.0396,21.872634999994034
Random,scale_free,100,4,1,100,0.7786977494486147,5,0.0396,21.010468999975274
HighBattery,scale_free,100,4,2,100,0.6996357419247019,5,0.0396,30.860077999989244
MostConnected,scale_free,100,4,2,392,1.0,5,0.0396,19.390555000001086
Raft,scale_free,100,4,6,202,0.598945131445763,5,0.0396,25.095281000005798
Fitness,scale_free,100,5,8,2352,1.0,6,0.0396,96.90530599999647
Bully,scale_free,100,5,100,5050,0.5781480658913394,6,0.0396,23.25031800000943
Random,scale_free,100,5,1,100,0.6941626733177126,6,0.0396,20.067325000013625
HighBattery,scale_free,100,5,2,100,0.6696634595797512,6,0.0396,20.181210000004057
MostConnected,scale_free,100,5,2,392,1.0,6,0.0396,24.43599399998675
Raft,scale_free,100,5,6,225,1.0,6,0.0396,25.184649000010495
Fitness,scale_free,100,6,7,1960,1.0,5,0.0396,93.40803599999958
Bully,scale_free,100,6,100,5050,0.5353722789673503,5,0.0396,17.32431199999951
Random,scale_free,100,6,1,100,0.591701495531933,5,0.0396,18.645810999998957
HighBattery,scale_free,100,6,2,100,0.6491631935530098,5,0.0396,21.703779000006307
MostConnected,scale_free,100,6,2,392,1.0,5,0.0396,18.19693199999506
Raft,scale_free,100,6,6,227,1.0,5,0.0396,24.53246400000353
Fitness,scale_free,100,7,7,1960,1.0,5,0.0396,96.84363499999904
Bully,scale_free,100,7,100,5050,0.6123149170612454,5,0.0396,22.639395000027207
Random,scale_free,100,7,1,100,0.587137091667613,5,0.0396,22.001496000001453
HighBattery,scale_free,100,7,2,100,0.7314945066191979,5,0.0396,20.214264000003368
MostConnected,scale_free,100,7,2,392,1.0,5,0.0396,29.961500000013075
Raft,scale_free,100,7,6,201,0.5816462812830561,5,0.0396,25.158782999994855
Fitness,scale_free,100,8,7,1960,1.0,5,0.0396,89.50426100000186
Bully,scale_free,100,8,100,5050,0.5811884227975295,5,0.0396,16.77026400000159
Random,scale_free,100,8,1,100,0.6655541623914384,5,0.0396,14.538276999985555
HighBattery,scale_free,100,8,2,100,0.6243255191177967,5,0.0396,19.163327000001118
MostConnected,scale_free,100,8,2,392,1.0,5,0.0396,22.365903999997272
Raft,scale_free,100,8,6,221,1.0,5,0.0396,20.577780999985862
Fitness,scale_free,100,9,7,1960,1.0,6,0.0396,112.29348599999867
Bully,scale_free,100,9,100,5050,0.6638902046387527,6,0.0396,24.667093000005025
Random,scale_free,100,9,1,100,0.7427079135143136,6,0.0396,21.089772999999923
HighBattery,scale_free,100,9,2,100,0.6871492049367635,6,0.0396,20.340069000013727
MostConnected,scale_free,100,9,2,392,1.0,6,0.0396,25.70371100000557
Raft,scale_free,100,9,6,209,0.8479159304667996,6,0.0396,23.94617799998855
Fitness,scale_free,100,10,7,1960,1.0,6,0.0396,103.28317100001527
Bully,scale_free,100,10,100,5050,0.6941129702028428,6,0.0396,20.111398000011604
Random,scale_free,100,10,1,100,0.9632308579769266,6,0.0396,27.202106999993703
HighBattery,scale_free,100,10,2,100,0.7493270174805374,6,0.0396,23.723455999999032
MostConnected,scale_free,100,10,2,392,0.9821529600298513,6,0.0396,20.716246999995747
Raft,scale_free,100,10,6,206,0.7813218154860118,6,0.0396,21.172927999998592
Fitness,scale_free,100,11,8,2352,1.0,6,0.0396,102.59093599998437
Bully,scale_free,100,11,100,5050,0.5319301082126155,6,0.0396,28.332283999986885
Random,scale_free,100,11,1,100,0.5322944221839369,6,0.0396,17.94735600000763
HighBattery,scale_free,100,11,2,100,0.8818144360795097,6,0.0396,18.65425600001913
MostConnected,scale_free,100,11,2,392,1.0,6,0.0396,20.880544000021928
Raft,scale_free,100,11,6,201,0.6391033439791245,6,0.0396,23.012795999989066
Fitness,scale_free,100,12,7,1960,1.0,5,0.0396,101.06698999999253
Bully,scale_free,100,12,100,5050,0.7147362821529631,5,0.0396,26.611879000000727
Random,scale_free,100,12,1,100,0.6609790450115022,5,0.0396,20.306967000010445
HighBattery,scale_free,100,12,2,100,0.7253639442196025,5,0.0396,23.72799799999825
MostConnected,scale_free,100,12,2,392,1.0,5,0.0396,24.872377999997752
Raft,scale_free,100,12,6,208,0.7747747455937923,5,0.0396,24.697381000009955
Fitness,scale_free,100,13,8,2352,1.0,6,0.0396,96.64719500000274
Bully,scale_free,100,13,100,5050,0.5596126490511157,6,0.0396,23.38942199997973
Random,scale_free,100,13,1,100,0.6909875940446263,6,0.0396,19.632712000003494
HighBattery,scale_free,100,13,2,100,0.874657632146805,6,0.0396,19.917762000005723
MostConnected,scale_free,100,13,2,392,1.0,6,0.0396,22.368952999983094
Raft,scale_free,100,13,6,212,0.8181290380526121,6,0.0396,26.029221000015923
Fitness,scale_free,100,14,7,1960,1.0,5,0.0396,111.30403700002489
Bully,scale_free,100,14,100,5050,0.6043624556097198,5,0.0396,21.799775000005184
Random,scale_free,100,14,1,100,0.5729512486283084,5,0.0396,23.489847999996982
HighBattery,scale_free,100,14,2,100,0.764682028095769,5,0.0396,24.273534999991853
MostConnected,scale_free,100,14,2,392,1.0,5,0.0396,27.654006000005893
Raft,scale_free,100,14,6,212,0.7368465126628133,5,0.0396,30.90785900002402
Fitness,scale_free,100,15,8,2352,1.0,6,0.0396,104.5443920000082
Bully,scale_free,100,15,100,5050,0.5887156048217589,6,0.0396,19.616419000016094
Random,scale_free,100,15,1,100,0.6276250642512765,6,0.0396,21.325955999998314
HighBattery,scale_free,100,15,2,100,0.5621067380837901,6,0.0396,15.063828999984707
MostConnected,scale_free,100,15,2,392,1.0,6,0.0396,19.687653999994836
Raft,scale_free,100,15,6,202,0.7460369803863289,6,0.0396,24.291054000002532
Fitness,scale_free,100,16,7,1960,1.0,5,0.0396,97.30096900000262
Bully,scale_free,100,16,100,5050,0.6392250753501925,5,0.0396,19.123602999997047
Random,scale_free,100,16,1,100,0.5433809240694879,5,0.0396,17.979870000004894
HighBattery,scale_free,100,16,2,100,0.6651944143176801,5,0.0396,25.983373999991954
MostConnected,scale_free,100,16,2,392,1.0,5,0.0396,17.73707199998853
Raft,scale_free,100,16,6,210,0.7571600331361114,5,0.0396,20.300016999982518
Fitness,scale_free,100,17,7,1960,1.0,6,0.0396,109.71051900000361
Bully,scale_free,100,17,100,5050,0.753954651814264,6,0.0396,31.412641999992275
Random,scale_free,100,17,1,100,0.6708998562831174,6,0.0396,27.650330000000167
HighBattery,scale_free,100,17,2,100,0.6324190203322483,6,0.0396,32.76708100000292
MostConnected,scale_free,100,17,2,392,1.0,6,0.0396,32.63568400001304
Raft,scale_free,100,17,6,231,1.0,6,0.0396,40.25888199998917
Fitness,scale_free,100,18,7,1960,1.0,5,0.0396,92.93352000000255
Bully,scale_free,100,18,100,5050,0.6661294799265437,5,0.0396,21.205320000007077
Random,scale_free,100,18,1,100,0.5417961801301164,5,0.0396,26.662026000025207
HighBattery,scale_free,100,18,2,100,0.652868827167658,5,0.0396,20.892618999994284
MostConnected,scale_free,100,18,2,392,1.0,5,0.0396,27.16434800001366
Raft,scale_free,100,18,6,207,0.7304757994734606,5,0.0396,24.788399999977173
Fitness,scale_free,100,19,8,2352,1.0,5,0.0396,106.86054599997874
Bully,scale_free,100,19,100,5050,0.6066498176146795,5,0.0396,19.802935999990723
Random,scale_free,100,19,1,100,0.8078616342238362,5,0.0396,18.902217000004384
HighBattery,scale_free,100,19,2,100,0.7296513582593237,5,0.0396,22.68548400002146
MostConnected,scale_free,100,19,2,392,0.9844667563900853,5,0.0396,20.78502199998411
Raft,scale_free,100,19,6,204,0.6559628144885252,5,0.0396,28.703585000016574
Fitness,scale_free,100,20,7,1960,1.0,6,0.0396,96.91497400001481
Bully,scale_free,100,20,100,5050,0.6532422866718199,6,0.0396,22.50587599999676
Random,scale_free,100,20,1,100,0.6734314311853602,6,0.0396,20.383331999994425
HighBattery,scale_free,100,20,2,100,0.6943257196762094,6,0.0396,19.385380000016994
MostConnected,scale_free,100,20,2,392,1.0,6,0.0396,19.93593800000326
Raft,scale_free,100,20,6,206,0.7099329955611761,6,0.0396,25.839293000018415
Fitness,scale_free,100,21,8,2352,1.0,5,0.0396,106.66063099998269
Bully,scale_free,100,21,100,5050,0.6864818352830615,5,0.0396,32.29207099997211
Random,scale_free,100,21,1,100,0.5141219490129434,5,0.0396,28.109339999986105
HighBattery,scale_free,100,21,2,100,0.6427180117798375,5,0.0396,32.1131289999812
MostConnected,scale_free,100,21,2,392,1.0,5,0.0396,31.421765999994022
Raft,scale_free,100,21,6,209,0.7405330671205028,5,0.0396,34.10370400001739
Fitness,scale_free,100,22,8,2352,1.0,5,0.0396,123.63125000001673
Bully,scale_free,100,22,100,5050,0.6769108973312724,5,0.0396,29.99566299999401
Random,scale_free,100,22,1,100,0.7115671184342784,5,0.0396,33.765862999985075
HighBattery,scale_free,100,22,2,100,0.656659906883264,5,0.0396,33.974215999990065
MostConnected,scale_free,100,22,2,392,0.9464520327738776,5,0.0396,33.5902059999853
Raft,scale_free,100,22,6,202,0.6336150844152081,5,0.0396,38.9749039999856
Fitness,scale_free,100,23,7,1960,1.0,5,0.0396,104.79115000001116
Bully,scale_free,100,23,100,5050,0.5982362980579318,5,0.0396,21.061410999976715
Random,scale_free,100,23,1,100,0.4767013615059109,5,0.0396,25.672696000015094
HighBattery,scale_free,100,23,2,100,0.502904617405402,5,0.0396,25.74621200000138
MostConnected,scale_free,100,23,2,392,1.0,5,0.0396,24.81334699999138
Raft,scale_free,100,23,6,223,1.0,5,0.0396,25.081497999991598
Fitness,scale_free,100,24,7,1960,1.0,5,0.0396,118.06530099997303
Bully,scale_free,100,24,100,5050,0.5526383918670703,5,0.0396,28.749416000010797
Random,scale_free,100,24,1,100,0.5793959079029778,5,0.0396,26.25385900000765
HighBattery,scale_free,100,24,2,100,0.6685305063012738,5,0.0396,28.25882500002308
MostConnected,scale_free,100,24,2,392,1.0,5,0.0396,31.406951999997545
Raft,scale_free,100,24,6,206,0.710592503498835,5,0.0396,33.235579999995934
Fitness,scale_free,100,25,7,1960,1.0,6,0.0396,136.0871530000054
Bully,scale_free,100,25,100,5050,0.6543480255861441,6,0.0396,31.034030000000712
Random,scale_free,100,25,1,100,0.5789373260780063,6,0.0396,28.02136299999347
HighBattery,scale_free,100,25,2,100,0.580916250223064,6,0.0396,29.59042300000192
MostConnected,scale_free,100,25,2,392,0.9848438121635762,6,0.0396,29.16761099999121
Raft,scale_free,100,25,6,215,0.9382918239593067,6,0.0396,44.78461299999026
Fitness,scale_free,100,26,7,1960,1.0,6,0.0396,130.14007900000024
Bully,scale_free,100,26,100,5050,0.6118397955564843,6,0.0396,32.92264899999964
Random,scale_free,100,26,1,100,0.5782906365872066,6,0.0396,29.010749999997643
HighBattery,scale_free,100,26,2,100,0.6901265704358158,6,0.0396,29.826297999989038
MostConnected,scale_free,100,26,2,392,1.0,6,0.0396,42.40642899998193
Raft,scale_free,100,26,6,212,0.7522967494329923,6,0.0396,63.70158999999376
Fitness,scale_free,100,27,8,2352,1.0,5,0.0396,206.36532099999272
Bully,scale_free,100,27,100,5050,0.584515968703256,5,0.0396,53.51047299998868
Random,scale_free,100,27,1,100,0.6261749043143418,5,0.0396,73.7898239999879
HighBattery,scale_free,100,27,2,100,0.6038728882436161,5,0.0396,33.33295899997779
MostConnected,scale_free,100,27,2,392,1.0,5,0.0396,38.74996800001895
Raft,scale_free,100,27,6,207,0.6854032227279954,5,0.0396,40.24359699999991
Fitness,scale_free,100,28,8,2352,1.0,6,0.0396,140.37615500001266
Bully,scale_free,100,28,100,5050,0.4968768675504129,6,0.0396,32.103059999997186
Random,scale_free,100,28,1,100,0.7392669821675221,6,0.0396,35.90894399999911
HighBattery,scale_free,100,28,2,100,0.6467447874620896,6,0.0396,32.92633999998884
MostConnected,scale_free,100,28,2,392,1.0,6,0.0396,75.19961799999919
Raft,scale_free,100,28,6,222,1.0,6,0.0396,69.6469980000245
Fitness,scale_free,100,29,7,1960,1.0,5,0.0396,143.1448840000087
Bully,scale_free,100,29,100,5050,0.5141581646631358,5,0.0396,30.163232999996126
Random,scale_free,100,29,1,100,0.5658128914450852,5,0.0396,26.48348600001782
HighBattery,scale_free,100,29,2,100,0.7147872147861564,5,0.0396,22.404173000012406
MostConnected,scale_free,100,29,2,392,1.0,5,0.0396,27.744495999996843
