algorithm,topology,n_agents,trial,lqs,leader_fitness,rounds_to_converge,messages_sent,election_time_ms
Fitness,random,50,27,1.0,0.830344066392801,6,2992,40.42079299999912
Bully,random,50,27,0.8850742849155196,0.7349161807964532,50,1275,13.463706000003128
Random,random,50,27,0.8236116549134368,0.6838810506693275,1,50,15.034591999999236
HighBattery,random,50,27,0.8582852312576154,0.7126720490473339,2,50,13.729746999999293
MostConnected,random,50,27,0.9991242637068252,0.8296169039580384,2,748,11.881322000000694
Raft,random,50,27,0.8653306063668004,0.7185221344647572,6,114,13.231818999997813
Fitness,random,50,28,1.0,0.8237205806203571,6,2920,49.78282700000136
Bully,random,50,28,0.9154996029421265,0.7541158644931949,50,1275,15.403077999998516
Random,random,50,28,0.9525547237739048,0.7846389301397048,1,50,15.1705910000004
HighBattery,random,50,28,0.9678714785466255,0.7972556562743098,2,50,17.425618000000753
MostConnected,random,50,28,0.9678714785466255,0.7972556562743098,2,730,14.432268000000192
Raft,random,50,28,0.8254070165170944,0.0,6,112,16.121941999998057
Fitness,random,50,29,1.0,0.8813492591408323,6,2776,34.52683600000128
Bully,random,50,29,0.8163901196175316,0.7195248270948069,50,1275,13.7674049999994
Random,random,50,29,0.7123130882538365,0.6277966126088371,1,50,12.310864000003363
HighBattery,random,50,29,0.8724381939388182,0.7689227558741432,2,50,12.44497900000141
MostConnected,random,50,29,0.9627125654523174,0.84848600632697,2,694,12.621719000001974
Raft,random,50,29,0.893818115145175,0.787765933589855,6,117,10.967394999997992
Fitness,scale_free,50,0,1.0,0.8324843935787579,7,960,38.9975800000002
Bully,scale_free,50,0,0.6777149993088308,0.5641871602188404,50,1275,15.65201799999727
Random,scale_free,50,0,0.6366085376143773,0.5299666723829648,1,50,14.30894299999963
HighBattery,scale_free,50,0,0.7330688509130985,0.6102683778038677,2,50,11.391260999999986
MostConnected,scale_free,50,0,1.0,0.8324843935787579,2,192,11.911049999998369
Raft,scale_free,50,0,0.7268893058764266,0.6051240030014213,6,109,14.865763999999615
Fitness,scale_free,50,1,1.0,0.9078846134768443,7,960,41.491528000001665
Bully,scale_free,50,1,0.6440432855782281,0.5847169893895465,50,1275,11.220494999999886
Random,scale_free,50,1,0.6014414845694906,0.5460394697473114,1,50,15.341085999999393
HighBattery,scale_free,50,1,0.6440432855782281,0.5847169893895465,2,50,10.587297000000717
MostConnected,scale_free,50,1,1.0,0.9078846134768443,2,192,10.121027000000282
Raft,scale_free,50,1,0.629993328013874,0.5719612490968667,6,103,9.97694800000204
Fitness,scale_free,50,2,1.0,0.8663673268697664,7,960,36.56180100000128
Bully,scale_free,50,2,0.7418092455654973,0.642679293127858,50,1275,11.033256999997576
Random,scale_free,50,2,0.6183171931998545,0.5356898138301748,1,50,11.816094000000277
HighBattery,scale_free,50,2,0.7023054106142449,0.608454461240037,2,50,11.96773200000223
MostConnected,scale_free,50,2,1.0,0.8663673268697664,2,192,11.407793000000055
Raft,scale_free,50,2,1.0,0.8663673268697664,6,116,10.608277999999416
Fitness,scale_free,50,3,1.0,0.80068115887278,7,960,41.904609999999565
Bully,scale_free,50,3,0.702111887594512,0.562167759817529,50,1275,11.663965000000331
Random,scale_free,50,3,0.7999132817773141,0.6404754934511885,1,50,14.328322000000782
HighBattery,scale_free,50,3,0.7999132817773141,0.6404754934511885,2,50,12.789326000000045
MostConnected,scale_free,50,3,1.0,0.80068115887278,2,192,12.510950999999437
Raft,scale_free,50,3,0.6281385212952247,0.5029386791632949,6,102,15.393035999998972
Fitness,scale_free,50,4,1.0,0.8372696783267144,7,960,38.7533789999992
Bully,scale_free,50,4,0.7226251283010472,0.6050321087234185,50,1275,13.587899000000903
Random,scale_free,50,4,0.6955724313293784,0.5823817058320793,1,50,12.063510999997362
HighBattery,scale_free,50,4,0.7932196384235596,0.6641387515053264,2,50,10.00568799999968
MostConnected,scale_free,50,4,1.0,0.8372696783267144,2,192,14.924660999998451
Raft,scale_free,50,4,1.0,0.0,6,114,11.11949799999934
Fitness,scale_free,50,5,1.0,0.8483831497597227,7,960,35.616113999999754
Bully,scale_free,50,5,0.7329751540419095,0.6218437698816931,50,1275,9.055022000001856
Random,scale_free,50,5,0.7029260712102174,0.5963506343415514,1,50,9.202258000001962
HighBattery,scale_free,50,5,0.7091426628118371,0.6016246859053034,2,50,15.925553999998954
MostConnected,scale_free,50,5,1.0,0.8483831497597227,2,192,12.656705000001267
Raft,scale_free,50,5,0.9805424385114847,0.8318756824574527,6,115,12.789530999999243
Fitness,scale_free,50,6,1.0,0.8878798456886268,7,960,42.95365899999837
Bully,scale_free,50,6,0.5853798666744134,0.5197469856921071,50,1275,14.003557000002331
Random,scale_free,50,6,0.6449370923434428,0.5726266460287676,1,50,13.484510000001393
HighBattery,scale_free,50,6,0.7139213047832371,0.6338763379247636,2,50,17.587310999999772
MostConnected,scale_free,50,6,1.0,0.8878798456886268,2,192,15.163992999998044
Raft,scale_free,50,6,0.7654199249565286,0.0,6,106,14.677209999998553
Fitness,scale_free,50,7,1.0,0.8792085250018398,7,960,41.541603000002425
Bully,scale_free,50,7,0.7217582713749237,0.6345760251834243,50,1275,10.290554000000895
Random,scale_free,50,7,0.6197814661464659,0.544917148674112,1,50,10.207282999999734
HighBattery,scale_free,50,7,0.7889211522936473,0.6936262026508495,2,50,15.018656999998825
MostConnected,scale_free,50,7,0.9225192734385613,0.8110868096856864,2,192,14.231662000000256
Raft,scale_free,50,7,0.6959608335152286,0.6118946978939751,6,100,12.426867999998592
Fitness,scale_free,50,8,1.0,0.8514053059677377,7,960,40.91850000000008
Bully,scale_free,50,8,0.6707723557129867,0.5710991427505155,50,1275,12.02161499999832
Random,scale_free,50,8,0.7331160612586897,0.6241789044458174,1,50,13.485929000001562
HighBattery,scale_free,50,8,0.6370662070109477,0.5424015489018621,2,50,14.693049000001679
MostConnected,scale_free,50,8,0.8621424983875191,0.7340326976274155,2,192,15.09144099999915
Raft,scale_free,50,8,0.7824173134164907,0.6661542521238225,6,105,16.670127000001145
Fitness,scale_free,50,9,1.0,0.8648158684436952,7,960,35.78519299999883
Bully,scale_free,50,9,0.7052202351773781,0.6098856501289912,50,1275,10.77850000000069
Random,scale_free,50,9,0.6975553560368021,0.603256941018518,1,50,8.32173100000233
HighBattery,scale_free,50,9,0.6924795460850715,0.5988673000270569,2,50,8.997643999997251
MostConnected,scale_free,50,9,1.0,0.8648158684436952,2,192,16.199481999997545
Raft,scale_free,50,9,0.6124350330430981,0.5296435349665101,6,103,11.07174299999869
Fitness,scale_free,50,10,1.0,0.9067888840764773,7,960,37.24222200000327
Bully,scale_free,50,10,0.5667352503860761,0.5139092252643929,50,1275,7.470463000000649
Random,scale_free,50,10,0.6653955826868942,0.6033733178940662,1,50,10.714068000002186
HighBattery,scale_free,50,10,0.6410497295107799,0.5812967688606077,2,50,9.141419999998845
MostConnected,scale_free,50,10,1.0,0.9067888840764773,2,192,13.837059000000096
Raft,scale_free,50,10,0.7700173830994202,0.0,6,108,14.510567999998614
Fitness,scale_free,50,11,1.0,0.8089564513100911,8,1152,35.98625700000113
Bully,scale_free,50,11,0.6398512114395901,0.5176117653726335,50,1275,11.024037999998626
Random,scale_free,50,11,0.5707008218347206,0.4616721115911681,1,50,9.055744999997728
HighBattery,scale_free,50,11,0.6730072267755328,0.5444335378783808,2,50,9.628296000002479
MostConnected,scale_free,50,11,0.983873251112859,0.7959106137591805,2,192,14.002467999997492
Raft,scale_free,50,11,0.9110598781224151,0.0,6,109,13.654350999999565
Fitness,scale_free,50,12,1.0,0.8999517585858513,7,960,34.497212000001554
Bully,scale_free,50,12,0.6865112402278591,0.6178269979320157,50,1275,8.797575999999196
Random,scale_free,50,12,0.6857654508916852,0.6171558235073913,1,50,10.835376000002839
HighBattery,scale_free,50,12,0.6813864879538938,0.6132149681107437,2,50,11.934992000000477
MostConnected,scale_free,50,12,0.8915551934114961,0.8023566641870248,2,192,13.16290899999828
Raft,scale_free,50,12,1.0,0.8999517585858513,6,116,12.477833000001937
Fitness,scale_free,50,13,1.0,0.877688118894012,7,960,38.571542999999764
Bully,scale_free,50,13,0.7263727295151906,0.6375287145840967,50,1275,11.16030600000073
Random,scale_free,50,13,0.5725245551896506,0.5024979998650354,1,50,14.8167629999989
HighBattery,scale_free,50,13,0.7805027504479004,0.6850379908322202,2,50,9.892859000000698
MostConnected,scale_free,50,13,0.9708298466951336,0.8520858219120139,2,192,15.05514899999838
Raft,scale_free,50,13,0.7144762709734777,0.62708733426512,6,104,15.145645000000485
Fitness,scale_free,50,14,1.0,0.7938343244075022,7,960,44.79653600000333
Bully,scale_free,50,14,0.786901882616984,0.6246697243622451,50,1275,14.190831000000514
Random,scale_free,50,14,0.5885385880901491,0.4672021324642888,1,50,14.191402999998104
HighBattery,scale_free,50,14,0.7223314248396132,0.5734114786358628,2,50,10.40092200000231
MostConnected,scale_free,50,14,1.0,0.7938343244075022,2,192,16.39501100000018
Raft,scale_free,50,14,0.7983959991801305,0.6337941486188116,6,107,15.830880999999408
Fitness,scale_free,50,15,1.0,0.9159732737085522,7,960,42.19797100000022
Bully,scale_free,50,15,0.5467934161909033,0.5008481554706645,50,1275,8.24276300000193
Random,scale_free,50,15,0.5867554605146238,0.537452320033949,1,50,11.927684999999855
HighBattery,scale_free,50,15,1.0,0.9159732737085522,2,50,9.012700999999623
MostConnected,scale_free,50,15,1.0,0.9159732737085522,2,192,14.793418000000003
Raft,scale_free,50,15,0.6898388575913436,0.6318739567193107,6,104,16.685797000000946
Fitness,scale_free,50,16,1.0,0.8969344031369331,7,960,36.931980000002085
Bully,scale_free,50,16,0.5481983089444488,0.4916979230337652,50,1275,11.41641599999943
Random,scale_free,50,16,0.5627641693388964,0.504762544332835,1,50,10.79172300000053
HighBattery,scale_free,50,16,0.7304459133105302,0.6551620692789923,2,50,11.439343999999352
MostConnected,scale_free,50,16,1.0,0.8969344031369331,2,192,19.069446999999684
Raft,scale_free,50,16,1.0,0.8969344031369331,6,110,16.72598600000086
Fitness,scale_free,50,17,1.0,0.8042385120357171,7,960,33.52696700000024
Bully,scale_free,50,17,0.6764679198705169,0.5440415533165612,50,1275,10.449265000001873
Random,scale_free,50,17,0.7251722745500306,0.5832114710536731,1,50,8.149050000000102
HighBattery,scale_free,50,17,0.9099037238109962,0.7317796169335136,2,50,8.176087000002497
MostConnected,scale_free,50,17,0.9279489797871613,0.7462923067490883,2,192,12.479352999999804
Raft,scale_free,50,17,0.7352255442396577,0.5912966977099525,6,101,11.79412099999766
Fitness,scale_free,50,18,1.0,0.8479817357714811,7,960,35.71464000000191
Bully,scale_free,50,18,0.637242011605047,0.540369587107358,50,1275,10.990317000000971
Random,scale_free,50,18,0.7672633544356554,0.6506253110881962,1,50,11.475705999998809
HighBattery,scale_free,50,18,0.5963376005847486,0.5056833936496553,2,50,10.474545000001001
MostConnected,scale_free,50,18,1.0,0.8479817357714811,2,192,9.787810999998925
Raft,scale_free,50,18,0.7270389434978539,0.6165157452807739,6,107,16.182855000000274
Fitness,scale_free,50,19,1.0,0.8169787104836495,7,960,45.95543599999985
Bully,scale_free,50,19,0.6492782459639819,0.5304465041327396,50,1275,13.76789800000111
Random,scale_free,50,19,0.71366016711731,0.5830451630550456,1,50,9.856956000000139
HighBattery,scale_free,50,19,0.6689578057431006,0.54652428550397,2,50,11.632464000001619
MostConnected,scale_free,50,19,1.0,0.8169787104836495,2,192,15.311085000000446
Raft,scale_free,50,19,1.0,0.0,6,117,17.27530899999863
Fitness,scale_free,50,20,1.0,0.8876291340250896,8,1152,40.54112800000098
Bully,scale_free,50,20,0.6270552673333984,0.5565925239290155,50,1275,12.07804300000248
Random,scale_free,50,20,0.74892862073402,0.6647708630687429,1,50,14.884948999998926
HighBattery,scale_free,50,20,0.6832263126363464,0.6064515802285553,2,50,13.132459999997792
MostConnected,scale_free,50,20,0.9224761740099341,0.8188167274952156,2,192,13.188532000000919
Raft,scale_free,50,20,0.591242324371914,0.5248039123812231,6,102,18.38591799999989
Fitness,scale_free,50,21,1.0,0.9048413332650153,7,960,39.400168999996765
Bully,scale_free,50,21,0.5163685645597693,0.46723162041240374,50,1275,12.1296010000016
Random,scale_free,50,21,0.7363308542890323,0.6662625919190557,1,50,11.974166999998204
HighBattery,scale_free,50,21,0.7231172166466355,0.6543063464174286,2,50,9.313644000002341
MostConnected,scale_free,50,21,1.0,0.9048413332650153,2,192,11.455186999999256
Raft,scale_free,50,21,0.6687040713096858,0.6050710834435999,6,102,18.00919599999773
Fitness,scale_free,50,22,1.0,0.8714377142359055,7,960,37.89078899999865
Bully,scale_free,50,22,0.6385660900117553,0.5564705738684036,50,1275,9.199091999999354
Random,scale_free,50,22,0.7643364145084384,0.6660715779665012,1,50,9.213227000000046
HighBattery,scale_free,50,22,0.6063483296427868,0.5283948024146695,2,50,10.71486900000096
MostConnected,scale_free,50,22,1.0,0.8714377142359055,2,192,9.955455000000057
Raft,scale_free,50,22,0.761034365824329,0.0,6,110,14.182337000001155
Fitness,scale_free,50,23,1.0,0.8557113764121663,7,960,36.38697099999888
Bully,scale_free,50,23,0.603547346490752,0.516462330595512,50,1275,14.528076000001278
Random,scale_free,50,23,0.7743390772574502,0.6626107576096996,1,50,11.936114000000941
HighBattery,scale_free,50,23,0.8196251708451366,0.7013625830859489,2,50,9.526931999999988
MostConnected,scale_free,50,23,1.0,0.8557113764121663,2,192,10.64020899999818
Raft,scale_free,50,23,1.0,0.0,6,115,18.424099000000638
Fitness,scale_free,50,24,1.0,0.8463274398868428,7,960,36.41389499999903
Bully,scale_free,50,24,0.6819445422300793,0.5771483785703879,50,1275,9.289029999997922
Random,scale_free,50,24,0.7775969591926377,0.6581016437372988,1,50,8.332172999999443
HighBattery,scale_free,50,24,0.6733585662005238,0.5698818314583645,2,50,8.243566000000868
MostConnected,scale_free,50,24,1.0,0.8463274398868428,2,192,8.74292600000004
Raft,scale_free,50,24,0.9748795731647492,0.8250673333545002,6,117,11.665696000001446
Fitness,scale_free,50,25,1.0,0.8396658671763029,7,960,40.29361599999959
Bully,scale_free,50,25,0.5895000606279547,0.4949830796076547,50,1275,13.183574999999337
Random,scale_free,50,25,0.6240878373685116,0.5240252551582147,1,50,12.650753999999154
HighBattery,scale_free,50,25,0.7678472132284401,0.6447350961543656,2,50,9.115743000002396
MostConnected,scale_free,50,25,0.9512098435524289,0.7986984381530856,2,192,9.49758800000211
Raft,scale_free,50,25,0.9547832221849268,0.8016988822212913,6,113,9.586772999998772
Fitness,scale_free,50,26,1.0,0.9153837137986347,7,960,44.68686499999919
Bully,scale_free,50,26,0.682252073099531,0.6245224364206663,50,1275,11.581166000002696
Random,scale_free,50,26,0.5789931933722264,0.5300009396131997,1,50,10.479879000001802
HighBattery,scale_free,50,26,0.7544116609504291,0.6905761479338003,2,50,10.209937999999141
MostConnected,scale_free,50,26,1.0,0.9153837137986347,2,192,12.045235999998738
Raft,scale_free,50,26,0.8353949154768295,0.7647069002176767,6,109,10.088401000000857
Fitness,scale_free,50,27,1.0,0.904614600199948,7,960,44.2569000000006
Bully,scale_free,50,27,0.5931731674363288,0.5365931077097513,50,1275,10.12100399999838
Random,scale_free,50,27,0.6605068585011213,0.5975041477323155,1,50,12.355546999998523
HighBattery,scale_free,50,27,0.675419338592458,0.6109941949481297,2,50,9.817507000001058
MostConnected,scale_free,50,27,0.9354638540808737,0.8462342603608721,2,192,10.243308999999812
Raft,scale_free,50,27,1.0,0.0,6,114,11.169850999998232
Fitness,scale_free,50,28,1.0,0.8341460787287159,8,1152,47.21095499999706
Bully,scale_free,50,28,0.613033835973042,0.5113597704049357,50,1275,10.930534999999963
Random,scale_free,50,28,0.741592717882582,0.6185966576355266,1,50,9.95141099999941
HighBattery,scale_free,50,28,0.7458276777468603,0.622129232799888,2,50,11.914024000002854
MostConnected,scale_free,50,28,0.9410437319915154,0.7849679389529592,2,192,12.203147000001024
Raft,scale_free,50,28,1.0,0.8341460787287159,6,109,11.97902899999903
Fitness,scale_free,50,29,1.0,0.8674257110895794,7,960,40.45168200000049
Bully,scale_free,50,29,0.5850166074442595,0.5074584467115502,50,1275,7.473171000000889
Random,scale_free,50,29,0.6214335859799587,0.539047470213613,1,50,8.323973999999623
HighBattery,scale_free,50,29,0.6616812147349663,0.5739592982060949,2,50,11.209041999997282
MostConnected,scale_free,50,29,0.9581860893193952,0.8311552498840197,2,192,11.645541000000037
Raft,scale_free,50,29,0.6405947159568302,0.5556683270090805,6,101,10.17223699999903
Fitness,geometric,50,0,1.0,0.8910331869927182,7,3640,223.3756480000011
Bully,geometric,50,0,0.8858737982263155,0.7893429537069381,50,1275,106.88719300000216
Random,geometric,50,0,0.8567041965191159,0.7633518705344637,1,50,93.858105999999
HighBattery,geometric,50,0,0.8629604992604911,0.7689264439049026,2,50,95.64227899999977
MostConnected,geometric,50,0,0.8139994879096726,0.7253005579225961,2,728,95.11072999999826
Raft,geometric,50,0,0.9479604251217181,0.8446641987391764,6,118,97.08275399999877
Fitness,geometric,50,1,1.0,0.8898325408216378,7,3410,135.90942400000117
Bully,geometric,50,1,0.9301342591350333,0.8276637311113784,50,1275,32.66649100000052
Random,geometric,50,1,0.8293489482926198,0.737981681886975,1,50,24.94456199999817
HighBattery,geometric,50,1,0.9252605599893897,0.82332695501741,2,50,26.30596700000254
MostConnected,geometric,50,1,0.8445703938345072,0.7515262194484907,2,682,39.54419999999814
Raft,geometric,50,1,0.7065504318537726,0.628711565995068,6,109,32.05536400000142
Fitness,geometric,50,2,1.0,0.8650642302539666,8,3900,95.91429099999971
Bully,geometric,50,2,0.9963923642739102,0.86194339363154,50,1275,29.628641999998706
Random,geometric,50,2,0.6550784483208076,0.5666849336526023,1,50,38.27554900000152
HighBattery,geometric,50,2,0.7030761460923886,0.6082060251293375,2,50,26.310133999999152
MostConnected,geometric,50,2,0.909597357874802,0.7868601382310074,2,650,30.59307899999908
Raft,geometric,50,2,0.9560221184919574,0.0,6,115,31.17459999999994
Fitness,geometric,50,3,1.0,0.8806151641681378,8,3732,176.52380399999856
Bully,geometric,50,3,0.952748205610276,0.8390045174943919,50,1275,59.64214499999798
